Country_gdp,ISO3,Year,GDP_percapita,Country_tax,TaxRevenue_percent_GDP
Turkiye,TUR,2009,9012.99945793034,Turkiye,18.0739349464114
Turkiye,TUR,2010,10622.7020439723,Turkiye,18.859020486632
Turkiye,TUR,2011,11300.7852215681,Turkiye,18.5709178655187
Turkiye,TUR,2012,11713.2849831139,Turkiye,18.1071816357094
Turkiye,TUR,2013,12578.1878632,Turkiye,18.3638081029172
Turkiye,TUR,2014,12165.220135038,Turkiye,17.9458170478531
Turkiye,TUR,2015,11049.9951100942,Turkiye,18.1807806755588
Turkiye,TUR,2016,10970.0458948862,Turkiye,18.2655872255633
Turkiye,TUR,2017,10695.550196231,Turkiye,17.7181577427261
Turkiye,TUR,2018,9568.83506330228,Turkiye,17.2700746239773
Turkiye,TUR,2019,9215.44049888114,Turkiye,16.5243858377989
Turkiye,TUR,2020,8638.73903848102,Turkiye,17.6637230256171
Turkiye,TUR,2021,9743.21277804855,Turkiye,17.8636373659083
Ukraine,UKR,2000,653.294311523438,Ukraine,13.6153819949128
Ukraine,UKR,2001,800.49072265625,Ukraine,11.6624126908962
Ukraine,UKR,2002,903.011901855469,Ukraine,12.6327971410023
Ukraine,UKR,2003,1076.48156738281,Ukraine,13.161625947039
Ukraine,UKR,2004,1401.01806640625,Ukraine,12.8140914560614
Ukraine,UKR,2005,1875.33508300781,Ukraine,16.5287705679768
Ukraine,UKR,2006,2366.494140625,Ukraine,17.0921634355012
Ukraine,UKR,2007,3160.32763671875,Ukraine,15.8179537908098
Ukraine,UKR,2008,4017.806640625,Ukraine,17.0917178616882
Ukraine,UKR,2009,2607.08764648438,Ukraine,15.7892363802239
Ukraine,UKR,2010,3039.63232421875,Ukraine,14.997505767077
Ukraine,UKR,2011,3656.69799804688,Ukraine,17.8400492744471
Ukraine,UKR,2012,3951.34228515625,Ukraine,17.6333154227001
Ukraine,UKR,2013,4129.89697265625,Ukraine,16.8986843392832
Ukraine,UKR,2014,3054.908203125,Ukraine,17.294347838416
Ukraine,UKR,2015,2094.47387695313,Ukraine,20.4513654211322
Ukraine,UKR,2016,2158.46118164063,Ukraine,19.6301198096561
Ukraine,UKR,2017,2604.28759765625,Ukraine,20.0523676996082
Ukraine,UKR,2018,3059.0517578125,Ukraine,20.1425525138036
Ukraine,UKR,2019,3619.86157226563,Ukraine,19.1961400966208
Ukraine,UKR,2020,3709.76928710938,Ukraine,19.1514002992876
Ukraine,UKR,2021,4775.94580078125,Ukraine,19.0823227721039
United Kingdom,GBR,2000,28280.926786099,United Kingdom,26.089164498452
United Kingdom,GBR,2001,27906.5695029641,United Kingdom,25.7422554934628
United Kingdom,GBR,2002,30077.741432188,United Kingdom,24.9615800725006
United Kingdom,GBR,2003,34442.6875402308,United Kingdom,24.5554042090574
United Kingdom,GBR,2004,40366.8886650968,United Kingdom,25.1523282654273
United Kingdom,GBR,2005,42104.7884375024,United Kingdom,25.488132609925
United Kingdom,GBR,2006,44512.4590296865,United Kingdom,25.770394514272
United Kingdom,GBR,2007,50397.6854954706,United Kingdom,25.9947159105991
United Kingdom,GBR,2008,47396.1202078484,United Kingdom,26.4580823293173
United Kingdom,GBR,2009,38744.131693043,United Kingdom,24.1727477108113
United Kingdom,GBR,2010,39598.957119545,United Kingdom,25.2733978923915
United Kingdom,GBR,2011,42109.6418795749,United Kingdom,25.8349322442695
United Kingdom,GBR,2012,42497.3404974322,United Kingdom,25.1030655622434
United Kingdom,GBR,2013,43426.2981405143,United Kingdom,25.1363423809099
United Kingdom,GBR,2014,47439.6165895125,United Kingdom,24.8805109652867
United Kingdom,GBR,2015,44964.3911437292,United Kingdom,25.0666466296295
United Kingdom,GBR,2016,40985.2351382417,United Kingdom,25.4550384230121
United Kingdom,GBR,2017,40572.1214823783,United Kingdom,25.5968599008299
United Kingdom,GBR,2018,43203.8141057739,United Kingdom,25.5467164489775
United Kingdom,GBR,2019,42662.5353740311,United Kingdom,25.1112729590706
United Kingdom,GBR,2020,40201.6812422928,United Kingdom,24.7854276187243
United Kingdom,GBR,2021,46896.8662432834,United Kingdom,26.4149383040168
United States,USA,2000,36329.9702595751,United States,12.9707952978416
United States,USA,2001,37133.6203973517,United States,11.8577047719749
United States,USA,2002,37997.7424300242,United States,9.86801667620084
United States,USA,2003,39490.3023903176,United States,9.3906925792894
United States,USA,2004,41724.6411982614,United States,9.53747079117008
United States,USA,2005,44123.3996470026,United States,10.6817329318669
United States,USA,2006,46301.9876485519,United States,11.3104788990808
United States,USA,2007,48050.227412195,United States,11.2899126640813
United States,USA,2008,48570.0594269601,United States,10.2761880916694
United States,USA,2009,47194.9500893872,United States,7.90351709244059
United States,USA,2010,48650.6643227232,United States,8.56322203026373
United States,USA,2011,50065.9789470675,United States,9.53892861749163
United States,USA,2012,51784.4114692048,United States,9.76391736911044
United States,USA,2013,53409.7507774372,United States,10.4602254541478
United States,USA,2014,55304.3155317137,United States,10.8997481732594
United States,USA,2015,57040.2082136605,United States,11.1828279598944
United States,USA,2016,58206.6141931844,United States,10.8545149876524
United States,USA,2017,60322.2614241747,United States,11.5038867327939
United States,USA,2018,63201.0458483771,United States,9.92953894064227
United States,USA,2019,65604.6815198734,United States,9.88478959731721
United States,USA,2020,64411.3731779373,United States,10.1534220235407
United States,USA,2021,71318.3073592183,United States,11.394678497951
Uruguay,URY,2000,6987.70098766257,Uruguay,14.6991370386579
Uruguay,URY,2001,6382.76104740859,Uruguay,15.3059815839749
Uruguay,URY,2002,4149.76140312687,Uruguay,15.7776762187295
Uruguay,URY,2003,3671.12329256883,Uruguay,17.2060058985691
Uruguay,URY,2004,4168.66065438387,Uruguay,17.8462046174237
Uruguay,URY,2005,5284.25677987129,Uruguay,17.8969219665738
Uruguay,URY,2006,6001.33294783172,Uruguay,18.8323064186538
Uruguay,URY,2007,7222.05403645877,Uruguay,18.1109425946772
Uruguay,URY,2008,9423.96562595893,Uruguay,17.8002013221528
Uruguay,URY,2009,9881.39573127081,Uruguay,18.1226990471616
Uruguay,URY,2010,12641.0576849008,Uruguay,18.1364190185862
Uruguay,URY,2011,15132.2675725587,Uruguay,18.1987734858938
Uruguay,URY,2012,16259.5940814256,Uruguay,17.7918744506058
Uruguay,URY,2013,18335.2594772322,Uruguay,17.8597397264673
Uruguay,URY,2014,18322.4276767157,Uruguay,17.275289380084
Uruguay,URY,2015,17125.9016800298,Uruguay,17.0956158572883
Uruguay,URY,2016,17009.7586944503,Uruguay,21.732247872365
Uruguay,URY,2017,19184.6626659717,Uruguay,18.077464335383
Uruguay,URY,2018,19249.9401532664,Uruguay,18.324704480062
Uruguay,URY,2019,18315.7352857194,Uruguay,17.8650909080426
Uruguay,URY,2020,15789.6857422214,Uruguay,18.5148717533759
Uruguay,URY,2021,17888.211510172,Uruguay,17.8116079258597
Uzbekistan,UZB,2000,555.149231099186,Uzbekistan,
Uzbekistan,UZB,2001,454.415812256778,Uzbekistan,
Uzbekistan,UZB,2002,381.409296889283,Uzbekistan,
Uzbekistan,UZB,2003,394.164028897235,Uzbekistan,
Uzbekistan,UZB,2004,462.171492867885,Uzbekistan,
Uzbekistan,UZB,2005,542.835808692209,Uzbekistan,
Uzbekistan,UZB,2006,649.118167003925,Uzbekistan,
Uzbekistan,UZB,2007,824.028192334768,Uzbekistan,
Uzbekistan,UZB,2008,1074.72928796701,Uzbekistan,
Uzbekistan,UZB,2009,1205.7993547038,Uzbekistan,
Uzbekistan,UZB,2010,1753.20730243278,Uzbekistan,
Uzbekistan,UZB,2011,2087.86386135694,Uzbekistan,12.3662567573144
Uzbekistan,UZB,2012,2307.34649117185,Uzbekistan,13.1744077704128
Uzbekistan,UZB,2013,2461.97947403595,Uzbekistan,13.8004798918479
Uzbekistan,UZB,2014,2674.9628382103,Uzbekistan,13.4703929830448
Uzbekistan,UZB,2015,2803.19018021751,Uzbekistan,13.5577540324739
Uzbekistan,UZB,2016,2753.37951427589,Uzbekistan,13.4329630615828
Uzbekistan,UZB,2017,2190.60411562888,Uzbekistan,10.3687470116311
Uzbekistan,UZB,2018,1813.08530813664,Uzbekistan,12.6952900811941
Uzbekistan,UZB,2019,2041.38480729431,Uzbekistan,11.3019651124218
Uzbekistan,UZB,2020,1978.28051860763,Uzbekistan,13.4020276222392
Uzbekistan,UZB,2021,2258.51964119278,Uzbekistan,13.3629025613176
"Venezuela, RB",VEN,2000,4776.2816763938,"Venezuela, RB",
"Venezuela, RB",VEN,2001,4920.39313600453,"Venezuela, RB",
"Venezuela, RB",VEN,2002,3652.09896501865,"Venezuela, RB",
"Venezuela, RB",VEN,2003,3229.50557082079,"Venezuela, RB",
"Venezuela, RB",VEN,2004,4269.08970872392,"Venezuela, RB",
"Venezuela, RB",VEN,2005,5432.4854184654,"Venezuela, RB",
"Venezuela, RB",VEN,2006,6739.38065342219,"Venezuela, RB",
"Venezuela, RB",VEN,2007,8331.62096991844,"Venezuela, RB",
"Venezuela, RB",VEN,2008,11262.4514256759,"Venezuela, RB",
"Venezuela, RB",VEN,2009,11596.6021921731,"Venezuela, RB",
"Venezuela, RB",VEN,2010,13646.3046622664,"Venezuela, RB",
"Venezuela, RB",VEN,2011,10843.9229703167,"Venezuela, RB",
"Venezuela, RB",VEN,2012,12901.4171582274,"Venezuela, RB",
"Venezuela, RB",VEN,2013,12403.1466957582,"Venezuela, RB",
"Venezuela, RB",VEN,2014,15943.6127197163,"Venezuela, RB",
"Venezuela, RB",VEN,2015,,"Venezuela, RB",
"Venezuela, RB",VEN,2016,,"Venezuela, RB",
"Venezuela, RB",VEN,2017,,"Venezuela, RB",
"Venezuela, RB",VEN,2018,,"Venezuela, RB",
"Venezuela, RB",VEN,2019,,"Venezuela, RB",
"Venezuela, RB",VEN,2020,,"Venezuela, RB",
"Venezuela, RB",VEN,2021,,"Venezuela, RB",
Viet Nam,VNM,2000,404.029784055118,Viet Nam,
Viet Nam,VNM,2001,419.205677580901,Viet Nam,
Viet Nam,VNM,2002,445.132861817313,Viet Nam,
Viet Nam,VNM,2003,497.117089249256,Viet Nam,
Viet Nam,VNM,2004,565.452284586212,Viet Nam,
Viet Nam,VNM,2005,710.746759994861,Viet Nam,
Viet Nam,VNM,2006,807.756645117054,Viet Nam,
Viet Nam,VNM,2007,925.640338348717,Viet Nam,
Viet Nam,VNM,2008,1163.83195772873,Viet Nam,
Viet Nam,VNM,2009,1226.16976051536,Viet Nam,
Viet Nam,VNM,2010,1683.16182443979,Viet Nam,
Viet Nam,VNM,2011,1950.92504174913,Viet Nam,
Viet Nam,VNM,2012,2185.11767654291,Viet Nam,
Viet Nam,VNM,2013,2359.51736472828,Viet Nam,
Viet Nam,VNM,2014,2546.38464459903,Viet Nam,
Viet Nam,VNM,2015,2577.56885340113,Viet Nam,
Viet Nam,VNM,2016,2735.0604380416,Viet Nam,
Viet Nam,VNM,2017,2956.10992127753,Viet Nam,
Viet Nam,VNM,2018,3222.31003125366,Viet Nam,
Viet Nam,VNM,2019,3440.90025375434,Viet Nam,
Viet Nam,VNM,2020,3534.03953482647,Viet Nam,
Viet Nam,VNM,2021,3704.1935590038,Viet Nam,
Zimbabwe,ZWE,2000,562.556900384332,Zimbabwe,
Zimbabwe,ZWE,2001,566.107646563399,Zimbabwe,
Zimbabwe,ZWE,2002,524.677238832055,Zimbabwe,
Zimbabwe,ZWE,2003,468.234185771582,Zimbabwe,
Zimbabwe,ZWE,2004,469.484653598898,Zimbabwe,
Zimbabwe,ZWE,2005,461.0282813252,Zimbabwe,
Zimbabwe,ZWE,2006,430.809179322191,Zimbabwe,
Zimbabwe,ZWE,2007,413.302571731556,Zimbabwe,
Zimbabwe,ZWE,2008,340.740182862316,Zimbabwe,
Zimbabwe,ZWE,2009,735.444551727601,Zimbabwe,9.19689233898681
Zimbabwe,ZWE,2010,901.554443558321,Zimbabwe,17.434923710737
Zimbabwe,ZWE,2011,1037.25491018154,Zimbabwe,17.9282541990398
Zimbabwe,ZWE,2012,1238.60109002194,Zimbabwe,17.8354892203875
Zimbabwe,ZWE,2013,1362.30066802685,Zimbabwe,
Zimbabwe,ZWE,2014,1372.21278071456,Zimbabwe,
Zimbabwe,ZWE,2015,1386.42284717709,Zimbabwe,17.6733631953313
Zimbabwe,ZWE,2016,1407.41536437554,Zimbabwe,15.4583408165803
Zimbabwe,ZWE,2017,3448.08253696926,Zimbabwe,5.46551150806074
Zimbabwe,ZWE,2018,2271.8533351306,Zimbabwe,7.21476500513885
Zimbabwe,ZWE,2019,1684.02790388182,Zimbabwe,
Zimbabwe,ZWE,2020,1730.41348946953,Zimbabwe,
Zimbabwe,ZWE,2021,1724.38773104902,Zimbabwe,
